filename,class_label,data_source
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6604ef02.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\660a83c4.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66127f3f.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6625eab7.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\663954f8.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6639d6c6.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6649f294.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\664e211b.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6657fa9a.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6658b3bb.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6664d3eb.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66764deb.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\667c75cf.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\667cc6dc.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\667e0fb2.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66800b2b.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66824303.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\668721df.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66895845.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\669b7c46.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66a159d5.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66a5004c.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66a5b9fb.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66af2f72.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66b3d587.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66b65fff.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66b8f88f.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66bb1172.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66bcf27e.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66be15fd.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66bf4fa3.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66c39830.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66ccbc5f.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66dd3d3b.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66e0dd75.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66f8e692.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\66fe50dc.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\670093d9.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67013df6.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67052549.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67066eb2.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\670a1d0b.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\670b77c7.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\670ef10d.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67186290.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\673a623f.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\673defaf.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\674664a6.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\674b6f0f.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\674fed1f.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\675e616f.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6760fd6d.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67822329.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67841fc1.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67909683.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67c69330.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67d86f23.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67e4e043.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67e80e0a.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67eceec7.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67ed3008.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67f5ced8.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\67ffdc45.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68178f77.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\681b996f.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6821edb0.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6823ee92.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6828f1a3.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\682cd1a9.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6835397c.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\684e4a9e.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68532fcb.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6855cd97.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\685676c5.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68589f79.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\685a6077.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\685b5c1f.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\686a78bf.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\686bbe8b.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6876f41e.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68942258.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\689aa181.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\689ad798.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\689af02b.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68a5d0d1.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68a93434.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68ae12e2.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68b11a4d.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68b4facc.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68b5bf43.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68bc0ce4.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68c2f93c.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68c57a43.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68ca0f14.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68d8b3fd.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68ddd963.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68e1a3e9.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68ef495a.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\68f43bf1.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\690556ea.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\690a6466.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\690d3746.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6913ad7b.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\691634cc.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6916a023.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69175165.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69186820.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\691c7f02.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69243c5c.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6933a440.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6934efec.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\695a6dcb.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6963377a.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\696ed9ab.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\697f33c6.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6987863b.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\699044df.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\699385f4.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6994bf26.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6999255e.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69a6c4a9.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69af03c3.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69bbe198.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69c41690.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69cadbf5.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69d3da4e.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69d68dae.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69d6d713.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69dad1d3.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69dc09b0.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69e18f96.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69e3060d.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69e3e709.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69e9d6a0.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69ea40b5.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69ecd79d.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69f28d59.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69f9d967.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69fbf109.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69fd8eac.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69fe3102.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\69ff0330.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a037ddf.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a09c24b.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a0a829f.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a0f3e43.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a1b4c44.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a1f0cc7.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a210ffa.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a2db40a.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a2eca0f.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a30339c.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a34c975.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a353424.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a3bfead.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a4276c7.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a446a35.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a591e37.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a609889.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a62bb15.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a63cd35.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a63dd77.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a64d4a4.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a6c66b2.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a6f35fd.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a72696a.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a7c4f15.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a7ea03a.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a8869c5.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a887ffa.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a8a3268.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a8dce61.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a8ebd07.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a8efc50.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a92ed21.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a959176.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a96272b.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6a96ef38.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aa010f1.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aa01975.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aa12aa0.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aa1b4f0.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aa2fe1a.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aac58ab.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aaff359.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ab76c9a.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6abeea59.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ace1661.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ace943d.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6acef16d.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ad3a1aa.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ad73ffc.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6add325a.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6af97eab.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6afc5c3b.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aff0c16.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6aff806b.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6affd3c0.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b03607b.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b15ac5a.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b15affb.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b1896ab.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b192226.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b27a847.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b28b873.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b31bc93.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b33850f.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b3dd35c.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b45a7ab.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b535a04.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b5b36b2.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b64661f.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b6bdc93.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b6ef25f.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b75921d.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b76a217.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b90ade1.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b9224c7.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b93b48a.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6b9e155a.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6baf07c8.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bc128c5.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bc67fe4.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bcf61c1.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bda61dd.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bddfa9f.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6be65e35.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bea98c9.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bfe2344.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bfe3806.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bfe6671.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6bfef780.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c053100.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c1434df.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c208e34.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c271514.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c329938.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c3828ac.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c3ccd7a.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c49d5d5.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c505bc8.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c69e1c0.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c6ca429.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c7e8850.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c7f59a7.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c84907a.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c8789de.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c923faa.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c9269c5.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c94cf13.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6c98c870.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ca5f5d1.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cb35c9d.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cbb47e9.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cbf3518.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ccdd42c.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ccf7c29.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cd42ef4.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cde1300.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ce42228.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ce430d2.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ce9cbde.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ceab67a.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cf01b03.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6cfd79c3.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d01bc2c.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d10d700.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d15afe2.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d1e1e67.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d21ad67.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d36591b.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d36f4e4.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d3722db.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d3e8659.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d4be757.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d4fca1c.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d52f8c1.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d5abee4.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d717c18.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d7b7a40.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d8620e6.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d9019ba.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d9b63eb.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6d9e7052.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6da3d596.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6daab86c.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6dc4e733.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6dc525e7.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6dc89ee7.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6dcdddab.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6dd8c59b.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6ddfdcfd.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6de38680.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\6de58fec.wav,Laughter,FSD
